22472;ABACHKOU;Maroc
22052;AFOURER;Maroc
22272;AGHBALOU ZAOUIA;Maroc
22013;AGOUDI NLKHAIR;Maroc
54013;AGUELMAM AZEGZA;Maroc
54052;AGUELMOUSS;Maroc
54153;AIN AICHA AIT SAADELLI;Maroc
25472;AIN KICHER;Maroc
22006;AIT ABBAS;Maroc
25422;AIT AMMAR;Maroc
22102;AIT ATTAB;Maroc
22322;AIT BLAL;Maroc
22012;AIT BOU OULLI;Maroc
54103;AIT ISHAK;Maroc
22303;AIT MAJDEN;Maroc
22403;AIT MAZIGH;Maroc
22152;AIT MHAMED;Maroc
22072;AIT OUARDA;Maroc
23154;AIT OUM EL BEKHT;Maroc
22304;AIT OUMDIS;Maroc
22572;AIT TAGUELLA;Maroc
22522;AIT TAMEJOUTE;Maroc
22323;AIT TAMLIL;Maroc
23206;AL KHALFIA;Maroc
22622;ANERGUI;Maroc
22324;ANZOU;Maroc
25372;ARBAA MAADNA;Maroc
22573;ARBAA OU AOULA;Maroc
22523;ARBAA OUAKABLI;Maroc
23052;ARHBALA;Maroc
22000;AZILAL;Maroc
25060;BEJAAD;Maroc
22202;BINE EL OUIDANE;Maroc
25373;BIR MEZOUI;Maroc
22652;BNI AYAT;Maroc
22372;BNI HASSANE;Maroc
23005;BNI OUKIL;Maroc
25374;BNI SMIR;Maroc
22574;BOUANTAR;Maroc
54352;BOUAYACHE;Maroc
25100;BOUJNIBA;Maroc
25072;BOUKHRISSE;Maroc
25152;BOULANOUAR;Maroc
23072;BOUTFARDA;Maroc
22250;BZOU;Maroc
23102;DAR OULD ZIDOUH;Maroc
22300;DEMNATE;Maroc
23376;DOUAR AIT ALI;Maroc
23522;EL BAZZAZA;Maroc
54032;EL BORJ;Maroc
25022;EL FOKRA;Maroc
25202;EL GUEFFAF;Maroc
54452;EL HAMMAM;Maroc
54022;EL HRI;Maroc
54203;EL KEBAB;Maroc
23572;EL KRAZZA;Maroc
23222;EL KRIFATE;Maroc
23150;EL KSIBA;Maroc
23272;FECHTALA;Maroc
23672;FERYATA;Maroc
23200;FKIH BEN SALAH;Maroc
23252;FOUM EL ANSER;Maroc
22353;FOUM JEMAA;Maroc
23006;FOUM OUDI;Maroc
23673;GHORM EL ALEM;Maroc
23372;GUETTAYA;Maroc
25252;HAD BNI BATAO;Maroc
23302;HAD BRADIA;Maroc
23122;HAD OULAD BOUMOUSSA;Maroc
23223;HAL EL MARBAA;Maroc
25300;HATTANE;Maroc
22172;IGMIR;Maroc
22273;IMADAHEN;Maroc
22305;IMLIL;Maroc
22406;ISSEKSI;Maroc
54472;JBEL AOUAMA;Maroc
25375;JEMAA OULAD AISSA;Maroc
54002;KAF NSOUR;Maroc
23350;KASBA TADLA;Maroc
25376;KASBAT TROCH;Maroc
54302;KERROUCHEN;Maroc
23224;KHEMIS BNI CHAGDAL;Maroc
22575;KHEMIS MAJDEN;Maroc
23022;LAAYAYTA;Maroc
23322;LAHLALMA;Maroc
25322;MFASSIS;Maroc
23023;M'GHILA;Maroc
54014;MOHA OU HAMMOU ZAYA;Maroc
22252;MOULAY AISSA BEN DRISS;Maroc
54403;MOULAY BOUAZZA;Maroc
54450;MRIRT;Maroc
23155;NAOUR;Maroc
22402;OUAOUIZARHT;Maroc
54102;OUAOUMANA;Maroc
25350;OUED ZEM;Maroc
23323;OULAD ALI LOUED;Maroc
23400;OULAD AYAD;Maroc
23573;OULAD BOURAHMOUNE;Maroc
23324;OULAD DRISS BRADIA;Maroc
25382;OULAD FENNANE;Maroc
25423;OULAD FTATA;Maroc
23156;OULAD GNAOUA;Maroc
25073;OULAD GOUAOUCH;Maroc
23225;OULAD HASSOUN;Maroc
23373;OULAD SAID EL OUED;Maroc
23226;OULED ABDELLAH;Maroc
25023;OULED ABDOUN;Maroc
25402;OULED BOUGHADI;Maroc
23452;OULED MBAREK;Maroc
23502;OULED YAICHE;Maroc
23374;OULED YOUSSEF;Maroc
23575;OULED ZMAM;Maroc
54473;OUM RABIA;Maroc
22576;OUZOUD;Maroc
22274;RFALA;Maroc
25522;ROUACHED;Maroc
25003;SEBT BENI YAKHLEF;Maroc
25383;SEBT DECHRA BRAKSA;Maroc
23550;SEBT OULAD NEMMA;Maroc
23375;SEMGUET;Maroc
23574;SIDI AISSA;Maroc
54015;SIDI AMAR;Maroc
54023;SIDI BOUABBED;Maroc
22306;SIDI BOULKHALF;Maroc
23232;SIDI HAMMADI;Maroc
54016;SIDI HCINE;Maroc
23602;SIDI JABER;Maroc
54025;SIDI LAMINE;Maroc
54425;SIDI MHAMED BEN MBAREK;Maroc
22312;SIDI YACOUB;Maroc
54202;SIDI YAHYA OU SAAD;Maroc
22022;SKATT;Maroc
54402;SOUK HAD BOUHSOUSSEN;Maroc
54423;SOUK SEBT AIT RAHOU;Maroc
54424;SOUK TNINE AIT BOUKHAYYOU;Maroc
22452;TABANNT;Maroc
22405;TABAROUCHT;Maroc
22373;TABIA;Maroc
25452;TACHREFT;Maroc
23652;TAGHZIRT;Maroc
22502;TAGUELFT;Maroc
22014;TAMDA NOUMERCID;Maroc
22552;TANANNT;Maroc
23674;TANORHA;Maroc
22122;TAOUNZA;Maroc
22325;TIDILI FETOUAKA;Maroc
22404;TIFFERT NAIT HAMZA;Maroc
22326;TIFNI;Maroc
54003;TIGHESSALINE;Maroc
22602;TILOUGGUITE;Maroc
22352;TISLIT;Maroc
22253;TISQI;Maroc
54382;TIZI NGHACHOU;Maroc
23073;TIZI NISLY;Maroc
25272;TLETA BENI ZRANTIL;Maroc
25502;TLETA CHOUGRANE;Maroc
25424;TLETA GNADIZ;Maroc
22702;TNINE TIMOULILT;Maroc
22002;ZAOUIA AHENSAL;Maroc
23700;ZAOUIAT CHEIKH;Maroc
23523;ZOUAIR;Maroc
29002;AEROPORT MOHAMED V;Maroc
29003;AEROPORT MOHAMED V TERMINAL 2;Maroc
13322;AHLAF;Maroc
26053;AIN DORBANE;Maroc
28630;AIN HARROUDA;Maroc
26022;AIN NZARH;Maroc
13016;AIN TIZGHA;Maroc
29643;AL MAJJATIA OULAD TALEB;Maroc
26272;ARBA OULAD BOU ALI;Maroc
24052;ARBAA AOUNATE;Maroc
24172;ARBAA CHTOUKA;Maroc
24100;AZEMMOUR;Maroc
27222;BEN ABID;Maroc
26050;BEN AHMED;Maroc
28815;BENI YAKHLEF;Maroc
13022;BENNABET;Maroc
13000;BENSLIMANE;Maroc
13023;BESSABES;Maroc
13103;BIR ENNASR;Maroc
24150;BIR JDID;Maroc
26152;BNI KHLOUG;Maroc
24355;BNI TSIRISS;Maroc
26014;BNI YAGRINE;Maroc
24122;BOUCEDRA;Maroc
26054;BOUGUARGOUH;Maroc
24362;BOUHMAME;Maroc
27182;BOUSKOURA;Maroc
13100;BOUZNIKA;Maroc
24403;CHAIBATE;Maroc
13104;CHERRAT;Maroc
27223;DAR BOUAZZA;Maroc
26172;DAR CHAFFAI;Maroc
26202;DEROUA OULAD ZIANE;Maroc
26573;DOUAR OULED NACEUR;Maroc
28822;ECH CHALLALATE;Maroc
26250;EL BOROUJ;Maroc
26300;EL GARA;Maroc
24223;EL HAGAGCHA;Maroc
13024;EL KRASSI;Maroc
13072;EL MANSOURIA;Maroc
24373;EL MECHREK;Maroc
13003;FEDALATE;Maroc
26303;FOQRA OULAD AAMEUR;Maroc
26473;GHNIMIYNE;Maroc
26352;GUISSER;Maroc
26023;HAD MZOURA;Maroc
26402;HAD SOUALEM;Maroc
24123;HAOUZIA;Maroc
26672;IMFOUT;Maroc
24363;JABRIA;Maroc
26304;JAQMA;Maroc
24025;JORF LASFAR;Maroc
26305;KASBAT BEN MCHICH;Maroc
24200;KHEMIS DES ZEMAMRA;Maroc
26522;KHEMIS GDANA;Maroc
24072;KHEMIS KSIBA;Maroc
24322;KHEMIS MTOUH;Maroc
26015;KHEMISSET CHAOUIA;Maroc
24364;KOUDIAT BNI DGHOUGH;Maroc
26273;KRAKRA;Maroc
24026;KRIDID;Maroc
24222;LAAOUISSATE;Maroc
24365;LAATATRA;Maroc
24104;LAGHDIRA;Maroc
24203;LAGHNADRA;Maroc
26055;LAHLAF MZAB;Maroc
26016;LAHOUAZA;Maroc
29004;LAHRAOUYINE;Maroc
26106;LAHSASNA;Maroc
26112;LAKHIAITA;Maroc
26056;LAKHZAZRA;Maroc
26306;LAMBARKIYINE;Maroc
24105;LAMHARZA ESSAHEL;Maroc
24224;LAMNAKRA EL HADDADA;Maroc
24073;MATRANN;Maroc
26673;MECHRA BEN ABBOU;Maroc
29490;MEDIOUNA;Maroc
13202;MELLILA;Maroc
26703;MESKOURA;Maroc
26072;MGARTO;Maroc
24124;MHAIOULA;Maroc
26062;MNIAA;Maroc
24404;MOGRESS;Maroc
13013;MOUALINE EL GHABA;Maroc
13033;MOULAINE EL OUED;Maroc
24003;MOULAY ABDELLAH;Maroc
26622;MRIZIG;Maroc
24372;MTAL;Maroc
26066;MZAMZA JANOUBIA;Maroc
26722;NKHILA;Maroc
27000;NOUACEUR;Maroc
24252;OUALIDIA;Maroc
26472;OUED BERS;Maroc
29672;OUED HASSAR;Maroc
26572;OUED NAANAA;Maroc
26025;OULAD AAFIF;Maroc
26450;OULAD ABBOU;Maroc
24022;OULAD AISSA;Maroc
13014;OULAD ALI TOUALAA;Maroc
26682;OULAD AMERA;Maroc
25323;OULAD AZZOUZ;Maroc
26274;OULAD BELKACEM;Maroc
24225;OULAD BEN CHAOUI;Maroc
24366;OULAD BOUSSAKEN;Maroc
26116;OULAD CEBBAH;Maroc
26063;OULAD CHBANA;Maroc
26275;OULAD DRISS;Maroc
24323;OULAD HAMDANE;Maroc
26276;OULAD HAMMOU;Maroc
24023;OULAD HASSINE;Maroc
26073;OULAD MHAMED;Maroc
26032;OULAD MRAH;Maroc
26173;OULAD N'JIMA;Maroc
24106;OULAD RAHMOUNE;Maroc
24272;OULAD RHANEM;Maroc
26502;OULAD SAID;Maroc
27184;OULAD SALAH;Maroc
24204;OULAD SBAITA;Maroc
24374;OULAD SI BOUHYA;Maroc
24324;OULAD SIDI ALI BEN YOUSSEF;Maroc
13012;OULAD YAHYA LOUTA;Maroc
26422;OULAD ZIANE;Maroc
24004;OULED AMRANE;Maroc
24302;OULED FREJ;Maroc
26312;OULED ZIDANE;Maroc
24173;OULJA DES CHIADMA;Maroc
26552;RAS EL AIN;Maroc
13015;RDADNA OULAD MALEK;Maroc
26122;RIAH;Maroc
26372;RIMA;Maroc
24226;SANIAT BENRKIK;Maroc
24352;SEBT BENI HLAL;Maroc
26024;SEBT OULAD FRIHA;Maroc
24422;SEBT SAISS;Maroc
26064;SGAMNA;Maroc
24405;SI HSAIEN BEN ABDERRAHMANE;Maroc
26113;SIDI ABDELKHALEQ;Maroc
26065;SIDI ABDELKRIM;Maroc
24032;SIDI ABED;Maroc
26174;SIDI AHMED EL KHADIR;Maroc
24112;SIDI ALI BEN HAMDOUCHE;Maroc
24350;SIDI BENNOUR;Maroc
13162;SIDI BETTACHE;Maroc
26704;SIDI BOUMEHDI;Maroc
24005;SIDI BOUZID;Maroc
26074;SIDI DAHBI;Maroc
26026;SIDI EL AIDI;Maroc
26114;SIDI EL MEKKI;Maroc
26600;SIDI HAJJAJ;Maroc
24034;SIDI MHAMED AKHDIM;Maroc
26033;SIDI MOHAMMED BEN RAHAL;Maroc
28814;SIDI MOUSSA BEN ALI;Maroc
28823;SIDI MOUSSA MAJDOUB;Maroc
24024;SIDI MOUSSA PLAGE;Maroc
26652;SIDI RAHHAL CHAOUIA;Maroc
26175;SIDI RAHHAL PLAGE;Maroc
26474;SIDI SAID MAACHOU;Maroc
24402;SIDI SMAIL;Maroc
13032;SOUALEM ET TIRS;Maroc
26115;SOUALEM TRIFIA;Maroc
27123;SOUK JEMAA SIDI EL AYACHI;Maroc
